,Name,NAIF ID Number,Classification,Records,Link,Distance
Inner Solar System Asteroids,220124 (2002 TE66),"2220124,3137742",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2220124.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,221980 (1996 EO),"2221980,3008924",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2221980.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,222073 (1999 HY1),2222073,AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2222073.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,222869 (2002 FB6),"2222869,3117465",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2222869.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,225312 (1996 XB27),2225312,AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2225312.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,225416 (1999 YC),2225416,APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2225416.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,226198 (2002 UN3),2226198,AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2226198.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,226514 (2003 UX34),2226514,APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2226514.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,226554 (2003 WR21),"2226554,3167347",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2226554.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,228502 (2001 TE2),"2228502,3092378",APO,10,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2228502.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,230118 (2001 DB3),2230118,AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2230118.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,230599 (2003 FJ1),"2230599,3151640",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2230599.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,232368 (2003 AZ2),2232368,AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2232368.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,232382 (2003 BT47),2232382,AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2232382.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,234341 (2001 FZ57),"2234341,3076722",ATE,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2234341.shtml#top,a < 1.0 AU; Q > 0.983 AU
Inner Solar System Asteroids,235086 (2003 HW11),2235086,AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2235086.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,235756 (2004 VC),2235756,APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2235756.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,237442 (1999 TA10),"2237442,3024701",AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2237442.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,237551 (2000 WQ19),2237551,APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2237551.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,241596 (1998 XM2),2241596,AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2241596.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,242643 (2005 NZ6),"2242643,3283572",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2242643.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,242708 (2005 UK1),"2242708,3297187",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2242708.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,243566 (1995 SA),"2243566,3008007",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2243566.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,244977 (2004 BE68),2244977,APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2244977.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,248590 (2006 CS),"2248590,3321491",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2248590.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,248818 (2006 SZ217),"2248818,3347498",AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2248818.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,248926 (2006 WZ2),"2248926,3359446",AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2248926.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,249595 (1997 GH28),"2249595,3027195",AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2249595.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,249886 (2001 RY11),"2249886,3092320",AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2249886.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,250458 (2004 BO41),"2250458,3174191",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2250458.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,250614 (2005 GG),"2250614,3275509",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2250614.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,250680 (2005 QC5),"2250680,3288855",ATE,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2250680.shtml#top,a < 1.0 AU; Q > 0.983 AU
Inner Solar System Asteroids,251346 (2007 SJ),"2251346,3385646",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2251346.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,252373 (2001 SA270),"2252373,3092340",APO,3,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2252373.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,252399 (2001 TX44),"2252399,3092380",ATE,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2252399.shtml#top,a < 1.0 AU; Q > 0.983 AU
Inner Solar System Asteroids,253106 (2002 UR3),"2253106,3141521",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2253106.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,254417 (2004 VV),"2254417,3261399",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2254417.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,255071 (2005 UH6),"2255071,3297365",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2255071.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,256412 (2007 BT2),"2256412,3366646",AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2256412.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,257744 (2000 AD205),"2257744,3029649",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2257744.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,258325 (2001 VB2),"2258325,3092473",AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2258325.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,260141 (2004 QT24),"2260141,3250428",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2260141.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,260277 (2004 TR12),"2260277,3256580",ATE,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2260277.shtml#top,a < 1.0 AU; Q > 0.983 AU
Inner Solar System Asteroids,262623 (2006 WY2),"2262623,3359275",ATE,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2262623.shtml#top,a < 1.0 AU; Q > 0.983 AU
Inner Solar System Asteroids,265032 (2003 OU),"2265032,3157480",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2265032.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,265187 (2003 YS117),"2265187,3170206",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2265187.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,265661 (2005 UB),"2265661,3295770",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2265661.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,267131 (2000 EK26),"2267131,3031182",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2267131.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,267136 (2000 EF104),"2267136,3035159",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2267136.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,267337 (2001 VK5),"2267337,3092481",APO,6,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2267337.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,267720 (2003 CA),"2267720,3147557",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2267720.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,267729 (2003 FC5),"2267729,3151647",APO,5,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2267729.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,269690 (1996 RG3),"2269690,3007585",APO,4,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2269690.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,275558 (1999 RH33),"2275558,3023061",AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2275558.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,275611 (1999 XX262),"2275611,3076410",AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2275611.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,275677 (2000 RS11),"2275677,3046151",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2275677.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,275714 (2000 YH4),"2275714,3069009",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2275714.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,275792 (2001 QH142),"2275792,3092311",AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2275792.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,275974 (2001 XD),"2275974,3102666",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2275974.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,275975 (2001 XF1),"2275975,3102673",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2275975.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,276033 (2002 AJ129),"2276033,3102775",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2276033.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,276660 (2003 WB25),"2276660,3167349",AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2276660.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,276703 (2004 BL11),"2276703,3172330",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2276703.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,277039 (2005 CF41),"2277039,3267404",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2277039.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,277279 (2005 SA71),"2277279,3292008",AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2277279.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,277473 (2005 WD1),"2277473,3303221",AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2277473.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,277616 (2006 BN6),"2277616,3313554",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2277616.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,279816 (2000 JE5),"2279816,30042494",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2279816.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,280136 (2002 OM4),"2280136,3131061",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2280136.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,283729 (2002 UX),"2283729,3141399",AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2283729.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,284114 (2005 TZ51),"2284114,3293970",AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2284114.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,285179 (1996 TY11),"2285179,3009285",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2285179.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,285263 (1998 QE2),"2285263,3014251",AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2285263.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,285339 (1999 JR6),"2285339,3092222",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2285339.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,285567 (2000 OM),"2285567,3046608",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2285567.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,285638 (2000 SO10),"2285638,3061708",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2285638.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,289227 (2004 XY60),"2289227,3263793",ATE,3,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2289227.shtml#top,a < 1.0 AU; Q > 0.983 AU
Inner Solar System Asteroids,292165 (2006 SC6),"2292165,3342320",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2292165.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,293054 (2006 WP127),"2293054,3361549",APO,5,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2293054.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,301844 (1990 UA),"2301844,3002495",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2301844.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,302591 (2002 QE7),"2302591,3133160",AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2302591.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,302830 (2003 FB),"2302830,3151636",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2302830.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,302831 (2003 FH),"2302831,3151638",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2302831.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,303248 (2004 QV16),"2303248,3250197",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2303248.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,306523 (1999 XR35),"2306523,3029035",AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2306523.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,307161 (2002 DY3),"2307161,3114103",AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2307161.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,307564 (2003 FQ6),"2307564,3151653",AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2307564.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,308043 (2004 TH10),"2308043,3256325",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2308043.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,310442 (2000 CH59),"2310442,3028808",ATE,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2310442.shtml#top,a < 1.0 AU; Q > 0.983 AU
Inner Solar System Asteroids,310842 (2003 AK18),"2310842,3145517",ATE,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2310842.shtml#top,a < 1.0 AU; Q > 0.983 AU
Inner Solar System Asteroids,311066 (2004 DC),"2311066,3175331",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2311066.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,311555 (2006 BA148),"2311555,3315005",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2311555.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,311999 (2007 NS2),"2311999,3379754",MCA,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2311999.shtml#top,1.3 AU < q < 1.666 AU; a < 3.2 AU
Inner Solar System Asteroids,313276 (2002 AX1),"2313276,3102727",ATE,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2313276.shtml#top,a < 1.0 AU; Q > 0.983 AU
Inner Solar System Asteroids,317255 (2002 DJ5),"2317255,3117419",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2317255.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,318450 (2005 EJ),"2318450,3273450",AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2318450.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,326386 (2001 OA14),"2326386,3081756",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2326386.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,326388 (2001 QD96),"2326388,3091993",APO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2326388.shtml#top,a > 1.0 AU; q < 1.017 AU
Inner Solar System Asteroids,326683 (2002 WP),"2326683,3143109",AMO,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2326683.shtml#top,a > 1.0 AU; 1.017 AU < q < 1.3 AU
Inner Solar System Asteroids,329437 (2002 OA22),"2329437,3132092",ATE,2,https://pdssbn.astro.umd.edu/data_other/sptz_02_INNER/2329437.shtml#top,a < 1.0 AU; Q > 0.983 AU
